OccurrenceID;Dvpt type;Mission;Year;Latitude;Longitude;Station;Station_Year;Bioregion;Depth (GEBCO);PF;AphiaID_accepted;ScientificName_accepted;Authority_accepted;Kingdom;Phylum;Class;Order;Family;Genus;Subgenus;Species2
10486;;Original description Koehler;1904;-69.55;-15.316;-69,55_-15,316;-69,55_-15,316_1904;Weddell Sea;-4718;South;234908;Freyella giardi;Koehler, 1907;Animalia;Echinodermata;Asteroidea;Brisingida;Freyellidae;Freyella;;giardi
10487;;Original description Koehler;1904;-48.1;-10.083;-48,1_-10,083;-48,1_-10,083_1904;NA;-3027;NA;234945;Persephonaster facetus;(Koehler, 1907);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Persephonaster;;facetus
10489;;Original description Koehler;1904;-51.116;-9.516;-51,116_-9,516;-51,116_-9,516_1904;NA;-3702;NA;234953;Scotiaster inornatus;Koehler, 1907;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Scotiaster;;inornatus
10490;;Original description Koehler ;1904;-48.1;-0.0833;-48,1_-0,0833;-48,1_-0,0833_1904;NA;-3792;NA;234958;Zoroaster tenuis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Zoroasteridae;Zoroaster;;tenuis
2565;;Collection Echinodermata;1903;-65.25;80;-65,25_80;-65,25_80_1903;Prydz Bay;-3436;South;234905;Freyella drygalskii;D_derlein, 1927;Animalia;Echinodermata;Asteroidea;Brisingida;Freyellidae;Freyella;;drygalskii
2570;;Collection Echinodermata;1903;-65.45;80.55;-65,45_80,55;-65,45_80,55_1903;Prydz Bay;-3162;South;381780;Hymenodiscus submembranacea;(D_derlein, 1927);Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Hymenodiscus;;submembranacea
2574;Planktotrophic;Collection Echinodermata;1903;-65.61667;92.78333;-65,61667_92,78333;-65,61667_92,78333_1903;Davis Sea & Wilkes Land;-179;South;172774;Odontaster meridionalis;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;meridionalis
10482;;Original description 1908;1903;-62.166;41.333;-62,166_41,333;-62,166_41,333_1903;NA;-5122;NA;234917;Hymenaster edax;Koehler, 1908;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Hymenaster;;edax
10485;;Original description Koehler;1903;-67.55;-36.583;-67,55_-36,583;-67,55_-36,583_1903;Weddell Sea;-4498;South;234908;Freyella giardi;Koehler, 1907;Animalia;Echinodermata;Asteroidea;Brisingida;Freyellidae;Freyella;;giardi
2567;;Collection Echinodermata;1902;-65.53333;85.5;-65,53333_85,5;-65,53333_85,5_1902;Prydz Bay;-2937;South;172736;Gaussaster antarcticus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Gaussaster;;antarcticus
4440;;Koehler, 1923 Original description;1902;-54.2833;36.466;-54,2833_36,466;-54,2833_36,466_1902;NA;-5036;NA;172739;Henricia diffidens;(Koehler, 1923);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;diffidens
4441;;Koehler, 1923 Original description;1902;-64.33;-56.633;-64,33_-56,633;-64,33_-56,633_1902;Antarctic Peninsula & the South Shetland Islands;-82;South;172739;Henricia diffidens;(Koehler, 1923);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;diffidens
4442;;Koehler, 1923 Original description;1902;-64.6;-57.7;-64,6_-57,7;-64,6_-57,7_1902;Antarctic Peninsula & the South Shetland Islands;-327;South;172739;Henricia diffidens;(Koehler, 1923);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;diffidens
12881;Brooding;Swedish South Polar Expedition;1902;-54.233;-36.516;-54,233_-36,516;-54,233_-36,516_1902;South Georgia & Shag Rocks;-215;South;172655;Diplasterias octoradiata;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;octoradiata
12882;Brooding;Swedish South Polar Expedition;1902;-54.2;-36.833;-54,2_-36,833;-54,2_-36,833_1902;South Georgia & Shag Rocks;-1;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
12883;;Swedish South Polar Expedition;1902;-54.283;-36.466;-54,283_-36,466;-54,283_-36,466_1902;South Georgia & Shag Rocks;-117;South;234941;Perknaster aurantiacus;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Perknaster;;aurantiacus
12884;Lecithotrophic;Swedish South Polar Expedition;1902;-53.566;-43.383;-53,566_-43,383;-53,566_-43,383_1902;South Georgia & Shag Rocks;-2118;South;172751;Perknaster aurorae;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Perknaster;;aurorae
1505;;Benham, 1909;1900;-49.7;178.79;-49,7_178,79;-49,7_178,79_1900;Bounty & Antipodes Islands;-1;North;234880;Anasterias suteri;(deLoriol, 1894);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;suteri
1506;;Benham, 1909;1900;-50.84;166.08;-50,84_166,08;-50,84_166,08_1900;Campbell & Auckland Islands;-56;North;234880;Anasterias suteri;(deLoriol, 1894);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;suteri
1507;;Benham, 1909;1900;-52.55;169.17;-52,55_169,17;-52,55_169,17_1900;Campbell & Auckland Islands;-1;North;234880;Anasterias suteri;(deLoriol, 1894);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;suteri
1508;;Benham, 1909;1900;-50.84;166.08;-50,84_166,08;-50,84_166,08_1900;Campbell & Auckland Islands;-56;North;177946;Asterina fimbriata;Perrier, 1875;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina;;fimbriata
1509;;Benham, 1909;1900;-48.018;166.61;-48,018_166,61;-48,018_166,61_1900;Campbell & Auckland Islands;-1;North;178758;Henricia ornata;(Perrier, 1869);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;ornata
1510;;Benham, 1909;1900;-50.79;166;-50,79_166;-50,79_166_1900;Campbell & Auckland Islands;-1;North;178758;Henricia ornata;(Perrier, 1869);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;ornata
1511;;Benham, 1909;1900;-50.84;166.08;-50,84_166,08;-50,84_166,08_1900;Campbell & Auckland Islands;-56;North;178758;Henricia ornata;(Perrier, 1869);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;ornata
1512;;Benham, 1909;1900;-52.55;169.17;-52,55_169,17;-52,55_169,17_1900;Campbell & Auckland Islands;-1;North;178758;Henricia ornata;(Perrier, 1869);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;ornata
761;Brooding;Asteroidea Ludwig;1898;-54.88333;-67.33333;-54,88333_-67,33333;-54,88333_-67,33333_1898;Tierra Del Fuego;-1;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
762;Planktotrophic;Asteroidea Ludwig;1898;-70.25;-84.1;-70,25_-84,1;-70,25_-84,1_1898;Amundsen & Bellingshausen Sea;-543;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
763;Planktotrophic;Asteroidea Ludwig;1898;-70.33333;-83.38333;-70,33333_-83,38333;-70,33333_-83,38333_1898;Amundsen & Bellingshausen Sea;-483;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
764;Planktotrophic;Asteroidea Ludwig;1898;-70.38333;-82.78333;-70,38333_-82,78333;-70,38333_-82,78333_1898;Amundsen & Bellingshausen Sea;-495;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
765;Planktotrophic;Asteroidea Ludwig;1898;-70;-80.8;-70_-80,8;-70_-80,8_1898;Amundsen & Bellingshausen Sea;-570;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
767;Brooding;Asteroidea Ludwig;1898;-70.38333;-82.78333;-70,38333_-82,78333;-70,38333_-82,78333_1898;Amundsen & Bellingshausen Sea;-495;South;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
768;Planktotrophic;Asteroidea Ludwig;1898;-71.3;-88.03333;-71,3_-88,03333;-71,3_-88,03333_1898;Amundsen & Bellingshausen Sea;-447;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
769;;Asteroidea Ludwig;1898;-71.23333;-89.23333;-71,23333_-89,23333;-71,23333_-89,23333_1898;Amundsen & Bellingshausen Sea;-471;South;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
770;;Asteroidea Ludwig;1898;-71.3;-88.03333;-71,3_-88,03333;-71,3_-88,03333_1898;Amundsen & Bellingshausen Sea;-447;South;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
771;;Asteroidea Ludwig;1898;-71.31667;-87.61667;-71,31667_-87,61667;-71,31667_-87,61667_1898;Amundsen & Bellingshausen Sea;-458;South;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
772;Brooding;Asteroidea Ludwig;1898;-70.25;-84.1;-70,25_-84,1;-70,25_-84,1_1898;Amundsen & Bellingshausen Sea;-543;South;172661;Lysasterias belgicae;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;belgicae
773;Brooding;Asteroidea Ludwig;1898;-70.25;-84.1;-70,25_-84,1;-70,25_-84,1_1898;Amundsen & Bellingshausen Sea;-543;South;172662;Lysasterias chirophora;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;chirophora
774;Brooding;Asteroidea Ludwig;1898;-70.38333;-82.78333;-70,38333_-82,78333;-70,38333_-82,78333_1898;Amundsen & Bellingshausen Sea;-495;South;172662;Lysasterias chirophora;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;chirophora
775;Brooding;Asteroidea Ludwig;1898;-71.23333;-89.23333;-71,23333_-89,23333;-71,23333_-89,23333_1898;Amundsen & Bellingshausen Sea;-471;South;172662;Lysasterias chirophora;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;chirophora
776;Brooding;Asteroidea Ludwig;1898;-71.3;-88.03333;-71,3_-88,03333;-71,3_-88,03333_1898;Amundsen & Bellingshausen Sea;-447;South;172662;Lysasterias chirophora;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;chirophora
777;;Asteroidea Ludwig;1898;-71.15;-89.25;-71,15_-89,25;-71,15_-89,25_1898;Amundsen & Bellingshausen Sea;-473;South;234928;Lysasterias lactea;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;lactea
778;;Asteroidea Ludwig;1898;-70.38333;-82.78333;-70,38333_-82,78333;-70,38333_-82,78333_1898;Amundsen & Bellingshausen Sea;-495;South;368324;Mimastrella cognata;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Mimastrella;;cognata
779;;Asteroidea Ludwig;1898;-71.3;-88.03333;-71,3_-88,03333;-71,3_-88,03333_1898;Amundsen & Bellingshausen Sea;-447;South;172691;Pedicellaster hypernotius;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Pedicellaster;;hypernotius
780;;Asteroidea Massin Claude;1898;-70.38333;-82.78333;-70,38333_-82,78333;-70,38333_-82,78333_1898;Amundsen & Bellingshausen Sea;-495;South;234932;Notasterias candicans;(Ludwig, 1903);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;candicans
4490;;Ludwig, 1903 Original description;1898;-71.3;-88.033;-71,3_-88,033;-71,3_-88,033_1898;Amundsen & Bellingshausen Sea;-447;South;234903;Echinaster smithi;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Echinaster;;smithi
760;Brooding;Asteroidea Ludwig;1897;-54.83333;-68.56667;-54,83333_-68,56667;-54,83333_-68,56667_1897;Tierra Del Fuego;-1;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
766;;Asteroidea Ludwig;1897;-53.15;-70.91667;-53,15_-70,91667;-53,15_-70,91667_1897;Tierra Del Fuego;-1;North;172678;Cosmasterias lurida;(Philippi, 1858);Animalia;Echinodermata;Asteroidea;Forcipulatida;Stichasteridae;Cosmasterias;;lurida
11279;;Sladen, 1882;1889;-46.83;37.76;-46,83_37,76;-46,83_37,76_1889;Prince Edward & Marion Islands;-412;North;234901;Diplopteraster semireticulatus;(Sladen, 1882);Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Diplopteraster;;semireticulatus
11281;;Sladen, 1889;1889;-46.7833;51.616;-46,7833_51,616;-46,7833_51,616_1889;Crozet Islands;-80;North;234912;Henricia praestans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;praestans
6921;Lecithotrophic;NMNH Invertebrate Zoology Collection;1888;-51.5667;-68;-51,5667_-68;-51,5667_-68_1888;South Argentina;-102;North;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
7052;Brooding;NMNH Invertebrate Zoology Collection;1888;-45.3667;-64.3333;-45,3667_-64,3333;-45,3667_-64,3333_1888;South Argentina;-92;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
7183;;NMNH Invertebrate Zoology Collection;1888;-52.375;-69.3667;-52,375_-69,3667;-52,375_-69,3667_1888;South Argentina;-31;North;234870;Anasterias spirabilis;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;spirabilis
7184;;NMNH Invertebrate Zoology Collection;1888;-52.6333;-70.175;-52,6333_-70,175;-52,6333_-70,175_1888;South Chile;-27;North;234870;Anasterias spirabilis;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;spirabilis
7185;;NMNH Invertebrate Zoology Collection;1888;-52.6833;-69.925;-52,6833_-69,925;-52,6833_-69,925_1888;South Argentina;-37;North;234870;Anasterias spirabilis;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;spirabilis
7232;Lecithotrophic;NMNH Invertebrate Zoology Collection;1888;-51.0417;-74.1417;-51,0417_-74,1417;-51,0417_-74,1417_1888;South Chile;-8;North;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7250;Lecithotrophic;NMNH Invertebrate Zoology Collection;1888;-53.0167;-70.7042;-53,0167_-70,7042;-53,0167_-70,7042_1888;Tierra Del Fuego;-137;North;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7252;Lecithotrophic;NMNH Invertebrate Zoology Collection;1888;-53.1;-70.675;-53,1_-70,675;-53,1_-70,675_1888;Tierra Del Fuego;-107;North;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7535;;NMNH Invertebrate Zoology Collection;1888;-53.0167;-73.7083;-53,0167_-73,7083;-53,0167_-73,7083_1888;Tierra Del Fuego;-676;North;178251;Cheiraster (Luidiaster) planeta;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;planeta
7603;;NMNH Invertebrate Zoology Collection;1888;-46.7917;-75.25;-46,7917_-75,25;-46,7917_-75,25_1888;South Chile;-5;North;172678;Cosmasterias lurida;(Philippi, 1858);Animalia;Echinodermata;Asteroidea;Forcipulatida;Stichasteridae;Cosmasterias;;lurida
7666;;NMNH Invertebrate Zoology Collection;1888;-45.3667;-64.3333;-45,3667_-64,3333;-45,3667_-64,3333_1888;South Argentina;-92;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7667;;NMNH Invertebrate Zoology Collection;1888;-48.6833;-74.4;-48,6833_-74,4;-48,6833_-74,4_1888;South Chile;-294;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7669;;NMNH Invertebrate Zoology Collection;1888;-51.0417;-74.1417;-51,0417_-74,1417;-51,0417_-74,1417_1888;South Chile;-8;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7670;;NMNH Invertebrate Zoology Collection;1888;-51.0417;-74.1417;-51,0417_-74,1417;-51,0417_-74,1417_1888;South Chile;-8;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7672;;NMNH Invertebrate Zoology Collection;1888;-51.2;-74.225;-51,2_-74,225;-51,2_-74,225_1888;South Chile;-1;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7679;;NMNH Invertebrate Zoology Collection;1888;-53.0167;-73.7083;-53,0167_-73,7083;-53,0167_-73,7083_1888;Tierra Del Fuego;-676;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7680;;NMNH Invertebrate Zoology Collection;1888;-53.1;-70.675;-53,1_-70,675;-53,1_-70,675_1888;Tierra Del Fuego;-107;North;234893;Ctenodiscus procurator;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;procurator
7785;;NMNH Invertebrate Zoology Collection;1888;-48.6167;-65.7667;-48,6167_-65,7667;-48,6167_-65,7667_1888;South Argentina;-102;North;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7794;;NMNH Invertebrate Zoology Collection;1888;-52.3833;-68.1833;-52,3833_-68,1833;-52,3833_-68,1833_1888;South Argentina;-24;North;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7799;;NMNH Invertebrate Zoology Collection;1888;-53.0167;-73.7083;-53,0167_-73,7083;-53,0167_-73,7083_1888;Tierra Del Fuego;-676;North;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7834;Brooding;NMNH Invertebrate Zoology Collection;1888;-51.5667;-68;-51,5667_-68;-51,5667_-68_1888;South Argentina;-102;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7837;Brooding;NMNH Invertebrate Zoology Collection;1888;-52.6333;-70.175;-52,6333_-70,175;-52,6333_-70,175_1888;South Chile;-27;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7839;Brooding;NMNH Invertebrate Zoology Collection;1888;-53.0167;-70.7042;-53,0167_-70,7042;-53,0167_-70,7042_1888;Tierra Del Fuego;-137;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
8204;;NMNH Invertebrate Zoology Collection;1888;-48.6167;-65.7667;-48,6167_-65,7667;-48,6167_-65,7667_1888;South Argentina;-102;North;177936;Ganeria falklandica;Gray, 1847;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Ganeria;;falklandica
8208;;NMNH Invertebrate Zoology Collection;1888;-51.5667;-68;-51,5667_-68;-51,5667_-68_1888;South Argentina;-102;North;177936;Ganeria falklandica;Gray, 1847;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Ganeria;;falklandica
8500;;NMNH Invertebrate Zoology Collection;1888;-51.5667;-68;-51,5667_-68;-51,5667_-68_1888;South Argentina;-102;North;172740;Henricia pagenstecheri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;pagenstecheri
8750;;NMNH Invertebrate Zoology Collection;1888;-51.5667;-68;-51,5667_-68;-51,5667_-68_1888;South Argentina;-102;North;178810;Labidiaster radiosus;LÙtken, 1872;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;radiosus
8755;;NMNH Invertebrate Zoology Collection;1888;-53.0167;-70.7042;-53,0167_-70,7042;-53,0167_-70,7042_1888;Tierra Del Fuego;-137;North;178810;Labidiaster radiosus;LÙtken, 1872;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;radiosus
8757;;NMNH Invertebrate Zoology Collection;1888;-53.1;-70.675;-53,1_-70,675;-53,1_-70,675_1888;Tierra Del Fuego;-107;North;178810;Labidiaster radiosus;LÙtken, 1872;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;radiosus
8888;;NMNH Invertebrate Zoology Collection;1888;-51.0417;-74.1417;-51,0417_-74,1417;-51,0417_-74,1417_1888;South Chile;-8;North;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
8910;;NMNH Invertebrate Zoology Collection;1888;-46.7917;-75.25;-46,7917_-75,25;-46,7917_-75,25_1888;South Chile;-5;North;368141;Luidia porteri;A.H. Clark, 1917;Animalia;Echinodermata;Asteroidea;Paxillosida;Luidiidae;Luidia;;porteri
9068;;NMNH Invertebrate Zoology Collection;1888;-51.0417;-74.1417;-51,0417_-74,1417;-51,0417_-74,1417_1888;South Chile;-8;North;368324;Mimastrella cognata;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Mimastrella;;cognata
9385;;NMNH Invertebrate Zoology Collection;1888;-48.6167;-65.7667;-48,6167_-65,7667;-48,6167_-65,7667_1888;South Argentina;-102;North;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
